Experience_in_Months,Attrition_Status,Gender,Employee_Age,Employee_Industry,Employee_Profession,Source_of_Hire,Coach,Head_Supervisor_Gender,Wage_Color,Way_to_Work,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness
19.94250513,1,f,23,Manufacturing,Commercial,JobSiteVacantPosition,supervisor,f,white,bus,6.2,3.4,6.4,7.1,2.9
29.24024641,1,f,42,Retail,HR,JobSite,no,m,grey,bus,3.8,5.5,5.7,4.8,3.7
19.35112936,0,f,45,Retail,HR,FriendsWithEmployer,no,f,white,foot,3.8,6.9,8,6.3,5.2
112.788501,0,m,23,Retail,HR,JobSite,no,f,white,car,4.6,1.9,7.2,5.6,7.5
48.62422998,0,f,40,Manufacturing,HR,JobSiteVacantPosition,yes,m,white,bus,6.2,6.2,6.4,5.6,5.2
103.5893224,0,f,25,Retail,HR,JobSiteVacantPosition,no,m,white,bus,7.8,3.4,5.7,5.6,8.3
52.79671458,0,f,29,Retail,HR,JobSite,supervisor,f,white,bus,6.2,6.9,8.7,3.3,2.9
33.67556468,0,m,42,Manufacturing,Engineer,JobSiteVacantPosition,no,m,white,car,1.4,4.1,9.5,7.1,5.2
65.3798768,0,m,32,Etc,HR,FriendRecommendation,no,f,white,car,5.4,5.5,4.9,8.7,7.5
50.0698152,0,f,37,Telecom,HR,JobSite,no,f,white,bus,3.8,8.4,4.9,4,8.3
31.34291581,0,f,22,Consulting,HR,JobSiteVacantPosition,supervisor,f,white,foot,6.2,4.1,8,4,1.3
31.34291581,0,f,22,Consulting,HR,JobSiteVacantPosition,supervisor,f,white,foot,4.6,4.1,9.5,6.3,1.3
142.75154,0,m,27,Retail,Sales,EmployeeRecommendation,no,m,white,car,3.8,6.2,4.1,7.9,5.2
4.1724846,0,f,28,Etc,HR,JobSiteVacantPosition,no,m,white,bus,3.8,6.2,6.4,5.6,3.7
49.47843943,0,m,31,Retail,Consulting,JobSiteVacantPosition,no,f,white,bus,5.4,4.8,2.6,8.7,9.8
2.135523614,0,m,38,Manufacturing,HR,RecruitingAgency,no,f,white,car,5.4,4.1,8,7.1,8.3
2.135523614,0,m,38,Manufacturing,HR,RecruitingAgency,no,f,white,car,3,5.5,7.2,7.9,6
75.8275154,0,f,23,Telecom,HR,Recommendation,supervisor,f,white,bus,2.2,6.2,8.7,4,2.1
67.4825462,0,f,36,Retail,HR,RecruitingAgency,no,f,white,bus,4.6,6.9,3.3,6.3,9
9.133470226,0,f,22,IT,HR,JobSiteVacantPosition,supervisor,m,white,bus,7.8,8.4,2.6,4,6.7
9.133470226,0,f,22,IT,HR,JobSiteVacantPosition,supervisor,m,white,bus,7.8,7.6,3.3,4.8,6.7
33.28131417,0,f,40,State,HR,FriendsWithEmployer,no,f,white,bus,3,6.9,8,4,3.7
32,0,f,22,IT,IT,JobSite,supervisor,m,white,foot,7,3.4,4.9,7.1,6.7
53.42094456,0,m,37,Mining,Law,FriendsWithEmployer,no,m,white,car,3,4.8,4.1,7.1,7.5
45.5687885,1,f,25,Mining,HR,RecruitingAgency,yes,f,white,foot,7,6.2,6.4,4,5.2
9.757700205,0,m,37,Retail,Sales,FriendsWithEmployer,supervisor,m,white,bus,6.2,4.1,4.9,7.9,6.7
14.55441478,0,m,30,Telecom,Sales,JobSite,supervisor,f,grey,car,5.4,2.6,3.3,7.9,6
8.837782341,0,f,24,Banking,HR,JobSiteVacantPosition,yes,f,white,bus,4.6,6.2,5.7,6.3,6.7
12.78028747,1,f,35,Consulting,Consulting,FriendsWithEmployer,no,f,white,bus,5.4,5.5,3.3,4.8,6.7
14.48870637,0,m,30,Retail,Commercial,FriendRecommendation,no,m,grey,car,3.8,4.1,8.7,4.8,5.2
14.48870637,0,m,30,Retail,Commercial,FriendRecommendation,no,m,grey,car,5.4,3.4,9.5,6.3,3.7
14.48870637,0,m,30,Etc,Commercial,FriendRecommendation,no,m,grey,car,3.8,4.1,8.7,4.8,5.2
14.48870637,0,m,30,Etc,Commercial,FriendRecommendation,no,m,grey,car,5.4,3.4,9.5,6.3,3.7
1.675564682,0,m,36,Telecom,HR,FriendsWithEmployer,supervisor,f,white,car,5.4,4.8,6.4,4.8,6.7
113.0513347,0,f,30,Banking,HR,Recommendation,yes,f,white,car,4.6,6.9,4.1,6.3,7.5
48.6899384,0,f,25,IT,HR,JobSiteVacantPosition,yes,f,white,bus,6.2,3.4,7.2,2.5,3.7
48.6899384,0,f,25,IT,HR,JobSiteVacantPosition,yes,f,white,bus,6.2,5.5,7.2,7.1,4.4
29.30595483,1,f,25,IT,HR,JobSite,yes,f,white,bus,6.2,8.4,5.7,4,6
13.10882957,1,f,26,Agriculture,HR,FriendsWithEmployer,no,f,white,car,3,3.4,6.4,7.1,6
7.12936345,1,f,21,Consulting,HR,JobSiteVacantPosition,supervisor,m,white,bus,5.4,6.9,7.2,2.5,4.4
54.9650924,0,m,22,Banking,IT,FriendsWithEmployer,supervisor,m,white,bus,5.4,5.5,6.4,7.9,6
74.74332649,1,f,25,Retail,HR,JobSiteVacantPosition,no,m,white,car,4.6,2.6,8,4,2.9
84.89527721,0,f,31,IT,HR,JobSiteVacantPosition,no,f,white,car,4.6,3.4,7.2,7.1,4.4
35.94250513,0,m,33,Consulting,Consulting,JobSiteVacantPosition,yes,m,white,bus,5.4,4.8,2.6,7.9,9
50.23408624,0,f,38,Etc,HR,FriendsWithEmployer,no,m,white,bus,7.8,7.6,2.6,5.6,7.5
57.52772074,0,m,24,State,IT,JobSite,supervisor,m,white,bus,6.2,3.4,2.6,7.1,5.2
4.76386037,0,m,30,Retail,HR,JobSiteVacantPosition,no,m,white,bus,7.8,2.6,4.1,8.7,6.7
30.71868583,0,f,32,Manufacturing,HR,JobSiteVacantPosition,no,m,white,bus,4.6,2.6,7.2,6.3,5.2
55.95071869,0,f,28,Mining,HR,JobSite,supervisor,f,white,car,5.4,4.8,4.9,7.9,5.2
58.4476386,0,m,24,Etc,Marketing,Recommendation,supervisor,f,white,bus,6.2,5.5,3.3,7.9,6.7
38.89938398,0,m,36,Manufacturing,Management,FriendsWithEmployer,no,m,white,car,4.6,4.8,4.1,7.1,10
9.49486653,0,f,26,IT,IT,JobSite,no,m,white,foot,6.2,5.5,5.7,6.3,5.2
42.57905544,0,f,26,Banking,HR,JobSiteVacantPosition,no,f,white,car,6.2,6.2,5.7,5.6,7.5
42.57905544,0,f,26,Banking,HR,JobSiteVacantPosition,no,f,white,car,6.2,7.6,4.1,4.8,9
114.8583162,1,f,26,Retail,HR,RecruitingAgency,no,f,white,bus,7,5.5,4.9,4.8,7.5
18.7926078,0,m,30,Banking,Marketing,JobSiteVacantPosition,no,m,white,bus,7,2.6,4.1,8.7,9
10.51334702,0,m,37,Retail,Sales,FriendsWithEmployer,supervisor,m,white,bus,6.2,4.1,4.9,7.9,6.7
51.08829569,1,f,31,PowerGeneration,HR,JobSiteVacantPosition,no,f,white,bus,6.2,2.6,4.9,6.3,6.7
40.47638604,0,m,26,Transportation,Etc,EmployeeRecommendation,supervisor,m,white,bus,6.2,3.4,5.7,6.3,7.5
5.420944559,1,m,44,Manufacturing,BusinessDevelopment,JobSiteVacantPosition,no,m,white,car,3,6.2,10,4,3.7
71.22792608,1,f,23,Consulting,HR,JobSite,no,f,white,bus,3.8,4.1,8,7.9,5.2
15.34291581,0,m,33,PowerGeneration,Management,FriendsWithEmployer,no,m,white,bus,4.6,6.2,9.5,5.6,4.4
21.48665298,0,f,31,State,Etc,Advertising,no,f,white,foot,9.4,5.5,3.3,3.3,5.2
12.32032854,0,m,36,Manufacturing,HR,FriendsWithEmployer,no,m,white,bus,7,4.8,4.1,4,4.4
3.252566735,1,f,39,Manufacturing,HR,JobSiteVacantPosition,no,m,white,bus,2.2,9.8,7.2,3.3,2.1
11.79466119,0,f,29,Retail,HR,RecruitingAgency,supervisor,f,white,bus,4.6,4.1,8.7,4.8,4.4
108.8788501,1,f,32,Banking,HR,FriendRecommendation,no,m,white,bus,7.8,7.6,4.1,1.7,5.2
21.88090349,0,f,41,Retail,HR,JobSiteVacantPosition,no,m,grey,car,7.8,7.6,4.1,1.7,5.2
37.32238193,0,m,25,Etc,Etc,EmployeeRecommendation,yes,m,white,car,4.6,5.5,8.7,4,3.7
23.95071869,1,m,34,Banking,BusinessDevelopment,EmployeeRecommendation,no,m,white,bus,9.4,4.8,4.1,7.1,5.2
23.95071869,1,m,34,Banking,BusinessDevelopment,EmployeeRecommendation,no,m,white,bus,7.8,4.8,3.3,7.1,5.2
51.31827515,0,f,43,Pharma,HR,JobSiteVacantPosition,no,f,white,car,4.6,5.5,3.3,7.9,7.5
15.60574949,0,m,54,Retail,Sales,JobSite,supervisor,m,white,bus,7.8,2.6,4.9,8.7,7.5
1.149897331,0,m,30,IT,Sales,FriendRecommendation,no,f,white,foot,7.8,3.4,1.8,7.1,7.5
51.8110883,0,f,23,Etc,HR,JobSiteVacantPosition,supervisor,f,white,bus,7,8.4,4.9,3.3,6.7
61.79876797,1,m,22,IT,IT,JobSiteVacantPosition,no,m,white,bus,3.8,7.6,4.9,5.6,6
45.43737166,0,f,35,Etc,HR,Recommendation,no,f,white,bus,6.2,5.5,4.9,6.3,6
17.24845996,0,f,37,Building,HR,Recommendation,no,m,white,bus,6.2,2.6,7.2,7.1,2.9
25.98767967,0,m,23,Consulting,Marketing,Advertising,supervisor,m,white,foot,6.2,6.2,7.2,4.8,5.2
19.05544148,0,f,26,IT,HR,JobSiteVacantPosition,yes,m,grey,bus,3.8,3.4,8.7,7.1,6
29.70020534,0,m,47,IT,Consulting,Recommendation,no,m,white,bus,1.4,5.5,6.4,10,5.2
29.70020534,0,m,47,IT,Consulting,Recommendation,no,m,white,bus,2.2,5.5,7.2,9.4,6
59.86036961,1,f,27,Retail,HR,JobSiteVacantPosition,supervisor,f,white,car,6.2,6.9,4.1,5.6,6
51.84394251,0,f,34,IT,BusinessDevelopment,FriendsWithEmployer,supervisor,m,white,car,4.6,4.1,4.9,9.4,6.7
58.97330595,0,m,25,Retail,Etc,JobSiteVacantPosition,no,f,white,bus,4.6,4.8,6.4,7.9,6.7
85.48665298,0,m,29,Retail,Finance,JobSiteVacantPosition,yes,m,white,bus,3.8,2.6,9.5,7.1,2.1
118.899384,1,f,31,Telecom,HR,Recommendation,no,m,white,bus,9.4,8.4,3.3,3.3,8.3
32.32854209,1,f,31,Transportation,HR,JobSite,no,m,white,bus,7,4.8,6.4,2.5,4.4
38.86652977,1,f,32,Manufacturing,HR,JobSite,no,m,white,car,5.4,4.8,7.2,4,8.3
56.77207392,1,f,36,Etc,HR,JobSiteVacantPosition,no,m,white,bus,4.6,4.1,6.4,7.1,2.1
56.77207392,1,f,36,Etc,HR,JobSiteVacantPosition,no,m,white,bus,5.4,3.4,6.4,4.8,2.9
9.691991786,0,f,34,Retail,HR,JobSiteVacantPosition,supervisor,f,grey,car,4.6,4.8,4.1,7.1,9
7.950718686,0,f,39,Manufacturing,HR,JobSite,no,m,white,bus,7.8,4.1,2.6,7.9,6.7
8.87063655,1,f,38,Building,HR,JobSite,yes,f,grey,bus,3.8,4.1,5.7,4.8,9
8.27926078,1,m,29,Retail,Sales,FriendsWithEmployer,supervisor,m,white,bus,8.6,4.8,2.6,8.7,7.5
8.772073922,0,f,32,Retail,HR,Recommendation,no,m,grey,car,6.2,4.8,5.7,4,7.5
3.121149897,0,f,32,IT,IT,JobSiteVacantPosition,supervisor,m,white,car,9.4,6.2,4.1,4.8,7.5
3.121149897,0,f,32,IT,IT,JobSiteVacantPosition,supervisor,m,white,car,7,6.2,5.7,4.8,5.2
33.01848049,0,f,23,Etc,Etc,JobSiteVacantPosition,no,f,white,bus,5.4,6.2,7.2,3.3,2.1
5.815195072,1,f,25,Retail,Management,Recommendation,no,m,white,bus,4.6,5.5,6.4,5.6,7.5
5.256673511,1,m,34,IT,Sales,FriendsWithEmployer,no,m,white,car,3,6.2,8,4.8,2.9
19.18685832,0,f,43,Consulting,Consulting,JobSite,yes,m,white,foot,6.2,5.5,3.3,7.9,9
8.180698152,0,m,30,IT,IT,JobSite,supervisor,m,white,car,3.8,5.5,2.6,9.4,3.7
27.86036961,0,f,31,Manufacturing,HR,EmployeeRecommendation,supervisor,f,white,car,9.4,5.5,2.6,4.8,5.2
3.318275154,0,f,25,Banking,HR,JobSiteVacantPosition,yes,m,white,car,7,2.6,4.9,7.9,5.2
11.72895277,0,f,22,Consulting,Management,JobSiteVacantPosition,supervisor,m,white,bus,7,4.8,5.7,7.1,7.5
27.56468172,0,m,41,Agriculture,Etc,JobSiteVacantPosition,no,f,white,car,3.8,6.9,2.6,7.1,6.7
36.33675565,0,f,32,Manufacturing,HR,RecruitingAgency,no,m,white,bus,7,9.1,3.3,2.5,6
78.91581109,1,m,21,Retail,Management,FriendsWithEmployer,no,f,grey,foot,4.6,6.9,4.9,7.1,6
23.45790554,0,f,29,Etc,HR,Recommendation,no,f,white,car,6.2,9.1,4.1,3.3,6.7
23.45790554,0,f,29,Etc,HR,Recommendation,no,f,white,car,7,7.6,3.3,3.3,6.7
132.4024641,0,m,25,Retail,IT,JobSite,supervisor,m,white,bus,4.6,6.9,2.6,4.8,6
45.79876797,1,f,27,Etc,HR,JobSiteVacantPosition,supervisor,f,white,bus,3.8,9.1,4.1,4.8,4.4
32.45995893,1,f,32,Banking,HR,JobSiteVacantPosition,no,m,white,bus,3.8,4.1,6.4,7.9,6.7
45.53593429,1,m,39,Mining,Etc,FriendsWithEmployer,no,m,white,foot,3.8,6.9,4.1,7.1,7.5
43.4661191,0,m,28,Manufacturing,HR,JobSiteVacantPosition,supervisor,f,white,car,6.2,3.4,4.9,6.3,6.7
97.44558522,0,f,28,Banking,Sales,RecruitingAgency,no,m,white,car,7.8,4.8,3.3,6.3,7.5
25.33059548,0,f,32,Retail,HR,FriendRecommendation,yes,m,white,bus,8.6,3.4,3.3,6.3,2.1
29.96303901,0,m,32,IT,IT,JobSite,supervisor,m,white,bus,3.8,7.6,4.9,4.8,4.4
52.73100616,1,f,45,Manufacturing,HR,RecruitingAgency,no,m,grey,bus,5.4,4.1,8,4.8,3.7
52.73100616,1,f,45,Manufacturing,HR,RecruitingAgency,no,m,grey,bus,5.4,5.5,5.7,4,8.3
52.73100616,1,f,45,Manufacturing,HR,RecruitingAgency,no,m,grey,bus,3.8,8.4,5.7,3.3,7.5
20.46817248,0,f,31,Consulting,HR,JobSiteVacantPosition,supervisor,m,white,bus,2.2,6.9,6.4,4.8,2.1
42.94045175,1,m,23,Banking,HR,Recommendation,supervisor,f,white,bus,4.6,7.6,5.7,4,5.2
89.36344969,1,f,22,PowerGeneration,HR,FriendRecommendation,no,m,white,bus,7,4.8,4.9,6.3,7.5
90.90759754,0,m,32,IT,IT,EmployeeRecommendation,yes,m,white,car,7,4.1,4.1,5.6,6
9.921971253,0,f,20,IT,IT,JobSite,supervisor,m,white,bus,9.4,4.8,2.6,4.8,9
16.49281314,0,f,34,Retail,HR,JobSiteVacantPosition,no,f,white,car,9.4,5.5,1.8,4.8,6.7
51.87679671,1,f,19,Agriculture,Etc,EmployeeRecommendation,no,m,white,car,9.4,6.2,3.3,4,6
34.95687885,0,m,38,Retail,Sales,RecruitingAgency,no,m,white,bus,7,2.6,6.4,5.6,5.2
95.96714579,0,f,33,Retail,BusinessDevelopment,FriendsWithEmployer,supervisor,m,white,foot,4.6,3.4,6.4,6.3,6.7
0.755646817,1,f,43,Retail,HR,JobSite,no,f,white,bus,7,5.5,4.1,4,5.2
16.65708419,0,f,38,Manufacturing,HR,FriendsWithEmployer,supervisor,f,white,bus,5.4,4.8,5.7,4,3.7
17.41273101,1,f,27,Retail,HR,JobSiteVacantPosition,yes,f,grey,car,7.8,5.5,5.7,6.3,6
79.54004107,0,m,34,HoReCa,IT,EmployeeRecommendation,no,m,white,bus,3.8,5.5,6.4,4,4.4
86.83367556,1,m,24,Mining,Engineer,EmployeeRecommendation,no,m,white,bus,3.8,6.2,8,4,2.9
59.00616016,1,m,36,Retail,Etc,JobSite,no,m,white,bus,3.8,4.1,8.7,6.3,5.2
46.22587269,1,m,29,Etc,PR,FriendsWithEmployer,no,m,white,bus,7,6.2,2.6,6.3,7.5
153.100616,0,m,43,IT,Sales,Recommendation,no,m,white,car,6.2,3.4,4.9,7.9,5.2
7.162217659,0,f,39,Transportation,HR,FriendsWithEmployer,no,f,white,bus,3,7.6,7.2,4,7.5
7.162217659,0,f,39,Transportation,HR,FriendsWithEmployer,no,f,white,bus,1.4,8.4,8,4.8,6
6.800821355,0,m,31,IT,IT,JobSiteVacantPosition,no,m,white,bus,7.8,3.4,1.8,8.7,6.7
79.80287474,0,m,34,IT,IT,EmployeeRecommendation,no,m,grey,bus,3.8,5.5,6.4,4,4.4
94.78439425,0,f,31,Retail,HR,EmployeeRecommendation,yes,m,white,foot,6.2,6.2,3.3,4,9
94.78439425,0,f,31,Retail,HR,EmployeeRecommendation,yes,m,white,foot,5.4,6.2,4.9,6.3,7.5
59.17043121,0,f,22,Retail,HR,JobSiteVacantPosition,yes,f,white,bus,8.6,4.8,2.6,7.1,8.3
11.00616016,1,m,41,Consulting,HR,JobSiteVacantPosition,no,m,white,bus,3.8,4.1,6.4,9.4,6
6.800821355,0,m,25,Manufacturing,HR,FriendsWithEmployer,no,f,white,bus,5.4,4.8,6.4,7.1,8.3
26.67761807,0,f,19,IT,HR,JobSiteVacantPosition,yes,f,white,bus,7,2.6,6.4,7.1,2.1
11.56468172,0,m,41,IT,IT,JobSiteVacantPosition,no,m,white,foot,5.4,4.1,4.9,7.9,7.5
53.35523614,0,f,27,IT,HR,JobSiteVacantPosition,no,m,white,bus,3,5.5,6.4,6.3,4.4
12.5174538,0,m,48,Manufacturing,Marketing,FriendsWithEmployer,no,m,white,bus,1.4,6.9,6.4,8.7,6
6.669404517,0,f,27,Banking,HR,JobSiteVacantPosition,no,f,white,bus,9.4,5.5,3.3,4,7.5
10.61190965,0,f,41,Banking,HR,Recommendation,supervisor,m,white,bus,8.6,3.4,2.6,4.8,8.3
10.61190965,0,f,41,Banking,HR,Recommendation,supervisor,m,white,bus,8.6,3.4,2.6,4.8,8.3
118.8008214,0,f,34,Telecom,Accounting,RecruitingAgency,no,f,white,bus,4.6,5.5,7.2,6.3,3.7
49.41273101,0,f,51,Consulting,HR,JobSite,no,m,grey,bus,3.8,7.6,5.7,6.3,5.2
24.83778234,0,f,29,Retail,HR,JobSiteVacantPosition,no,f,white,car,9.4,1.2,4.1,5.6,6.7
